,ciclo_lec,departamento,materia,catedra,profesor,score_1,score_2,score_3,score_4,score_5,score_6,score_7,score_8,score_9,score_10,score_11,score_12,percent_1,percent_2,percent_3,percent_4,percent_5,percent_6,percent_7,percent_8,percent_9,percent_10,percent_11,percent_12,N,url
62,Invierno 2024,Departamento de Química Biológica,Cultivo y Purificación de Virus. Su Aplicación en el Laboratorio y en la Industria (Doctorado),Cultivo y purificacion de virus. Aplicaciones en el laboratorio y la industria,Garcia Cybele Carina,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,9,https://visualizador-encuestas-finales.exactas.uba.ar/124/11/1487/13685/3311
63,Invierno 2024,Departamento de Química Biológica,Herramientas Informáticas para el Análisis de Ácidos Nucleicos y Proteínas (Doctorado),Herramientas informáticas para el análisis estructural de ácidos nucleicos y proteínas,Tribelli Paula María,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,6,https://visualizador-encuestas-finales.exactas.uba.ar/124/11/4524/13327/581
64,Invierno 2024,Departamento de Química Biológica,Herramientas Informáticas para el Análisis de Ácidos Nucleicos y Proteínas (Doctorado),Herramientas informáticas para el análisis estructural de ácidos nucleicos y proteínas,Raiger Iustman Laura Judith,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,6,https://visualizador-encuestas-finales.exactas.uba.ar/124/11/4524/13327/2776
65,Invierno 2024,Departamento de Química Biológica,Herramientas Informáticas para el Análisis de Ácidos Nucleicos y Proteínas (Doctorado),Herramientas informáticas para el análisis estructural de ácidos nucleicos y proteínas,Palomino María Mercedes,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,6,https://visualizador-encuestas-finales.exactas.uba.ar/124/11/4524/13327/2254
66,Invierno 2024,Departamento de Química Biológica,Herramientas Informáticas para el Análisis de Ácidos Nucleicos y Proteínas (Doctorado),Herramientas informáticas para el análisis estructural de ácidos nucleicos y proteínas,Allievi Mariana Claudia,5.0,5.0,4.8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,6,https://visualizador-encuestas-finales.exactas.uba.ar/124/11/4524/13327/969
67,Invierno 2024,Departamento de Química Biológica,Técnicas Electroforéticas. Fundamentos y Aplicaciones (Doctorado),Curso Técnicas Electroforéticas. Fundamentos y Aplicaciones,Porte Alcon Soledad,4.9,5.0,5.0,4.9,4.9,4.9,4.8,4.8,5.0,4.9,4.9,5.0,90.0,90.0,90.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,10,https://visualizador-encuestas-finales.exactas.uba.ar/124/11/1511/13326/6181
68,Invierno 2024,Departamento de Química Biológica,Técnicas Electroforéticas. Fundamentos y Aplicaciones (Doctorado),Curso Técnicas Electroforéticas. Fundamentos y Aplicaciones,Maltaneri Romina Eugenia,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,80.0,100.0,100.0,80.0,100.0,10,https://visualizador-encuestas-finales.exactas.uba.ar/124/11/1511/13326/6
69,Invierno 2024,Departamento de Química Biológica,Técnicas Electroforéticas. Fundamentos y Aplicaciones (Doctorado),Curso Técnicas Electroforéticas. Fundamentos y Aplicaciones,Chamorro María Eugenia,5.0,5.0,5.0,4.9,4.8,4.8,4.9,4.9,4.9,5.0,4.9,4.8,90.0,90.0,90.0,90.0,90.0,90.0,80.0,80.0,80.0,90.0,70.0,90.0,10,https://visualizador-encuestas-finales.exactas.uba.ar/124/11/1511/13326/4157
70,Invierno 2024,Departamento de Química Biológica,Técnicas Electroforéticas. Fundamentos y Aplicaciones (Doctorado),Curso Técnicas Electroforéticas. Fundamentos y Aplicaciones,Vittori Daniela Cecilia,5.0,5.0,4.9,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,80.0,90.0,90.0,80.0,100.0,10,https://visualizador-encuestas-finales.exactas.uba.ar/124/11/1511/13326/1388
71,Invierno 2024,"Departamento de Química Inorgánica, Analítica y Química Física",Escuela de Modelado de Biomoléculas (Química),"Dres. Dario Estrin,  Damián Scherlis, Mariano G. Lebrero",Sarto Carolina,5.0,5.0,5.0,5.0,5.0,4.9,4.9,5.0,4.9,5.0,4.9,4.9,100.0,100.0,100.0,100.0,80.0,90.0,90.0,90.0,90.0,80.0,80.0,80.0,10,https://visualizador-encuestas-finales.exactas.uba.ar/124/9/4574/13403/4351
72,Invierno 2024,"Departamento de Química Inorgánica, Analítica y Química Física",Escuela de Modelado de Biomoléculas (Química),"Dres. Dario Estrin,  Damián Scherlis, Mariano G. Lebrero",Semelak Jonathan Alexis,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,90.0,90.0,90.0,90.0,90.0,10,https://visualizador-encuestas-finales.exactas.uba.ar/124/9/4574/13403/4347
73,Invierno 2024,"Departamento de Química Inorgánica, Analítica y Química Física",Escuela de Modelado de Biomoléculas (Química),"Dres. Dario Estrin,  Damián Scherlis, Mariano G. Lebrero",Scherlis Damián Ariel,4.8,5.0,4.9,5.0,4.7,4.5,4.6,4.9,5.0,5.0,5.0,5.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,90.0,100.0,90.0,80.0,90.0,10,https://visualizador-encuestas-finales.exactas.uba.ar/124/9/4574/13403/1723
74,Invierno 2024,"Departamento de Química Inorgánica, Analítica y Química Física",Escuela de Modelado de Biomoléculas (Química),"Dres. Dario Estrin,  Damián Scherlis, Mariano G. Lebrero",Gonzalez Lebrero Mariano Camilo,4.8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,100.0,100.0,100.0,100.0,90.0,100.0,90.0,90.0,90.0,90.0,90.0,90.0,10,https://visualizador-encuestas-finales.exactas.uba.ar/124/9/4574/13403/741
75,Invierno 2024,"Departamento de Química Inorgánica, Analítica y Química Física",Escuela de Modelado de Biomoléculas (Química),"Dres. Dario Estrin,  Damián Scherlis, Mariano G. Lebrero",Estrin Dario Ariel,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,90.0,90.0,90.0,90.0,90.0,10,https://visualizador-encuestas-finales.exactas.uba.ar/124/9/4574/13403/770
76,Invierno 2024,"Departamento de Química Inorgánica, Analítica y Química Física",Escuela de Modelado de Biomoléculas (Doctorado),"Dres. Darío Estrín, Damián Scherlis, Mariano G. Lebrero",Sarto Carolina,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2,https://visualizador-encuestas-finales.exactas.uba.ar/124/9/4174/13400/4351
77,Invierno 2024,"Departamento de Química Inorgánica, Analítica y Química Física",Escuela de Modelado de Biomoléculas (Doctorado),"Dres. Darío Estrín, Damián Scherlis, Mariano G. Lebrero",Semelak Jonathan Alexis,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2,https://visualizador-encuestas-finales.exactas.uba.ar/124/9/4174/13400/4347
78,Invierno 2024,"Departamento de Química Inorgánica, Analítica y Química Física",Escuela de Modelado de Biomoléculas (Doctorado),"Dres. Darío Estrín, Damián Scherlis, Mariano G. Lebrero",Scherlis Damián Ariel,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2,https://visualizador-encuestas-finales.exactas.uba.ar/124/9/4174/13400/1723
79,Invierno 2024,"Departamento de Química Inorgánica, Analítica y Química Física",Escuela de Modelado de Biomoléculas (Doctorado),"Dres. Darío Estrín, Damián Scherlis, Mariano G. Lebrero",Gonzalez Lebrero Mariano Camilo,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2,https://visualizador-encuestas-finales.exactas.uba.ar/124/9/4174/13400/741
80,Invierno 2024,"Departamento de Química Inorgánica, Analítica y Química Física",Escuela de Modelado de Biomoléculas (Doctorado),"Dres. Darío Estrín, Damián Scherlis, Mariano G. Lebrero",Estrin Dario Ariel,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2,https://visualizador-encuestas-finales.exactas.uba.ar/124/9/4174/13400/770
81,Invierno 2024,Departamento de Química Orgánica,Espectrometría de Masa de Macromoléculas (Química),Materia de grado optativa para la LCQ,Erra Balsells Rosa,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1,https://visualizador-encuestas-finales.exactas.uba.ar/124/10/708/13344/824
82,Invierno 2024,Departamento de Química Orgánica,Tópicos en Espectrometría de Masa (Doctorado),Curso de posgrado/doctorado,Erra Balsells Rosa,5.0,5.0,5.0,5.0,5.0,4.7,4.6,5.0,4.6,4.7,5.0,4.7,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,7,https://visualizador-encuestas-finales.exactas.uba.ar/124/10/1518/13343/824
83,Invierno 2024,Comisión de Carrera de Profesorados de Enseñanza Media y Superior,"Discusiones sobre Teoría del Conocimiento, Ecología y Problemática Ambiental (Doctorado)",Comisión del Dr. Folguera,Pallitto Nahuel,5.0,5.0,5.0,4.9,4.8,4.9,4.8,4.9,4.9,4.9,5.0,4.9,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,16,https://visualizador-encuestas-finales.exactas.uba.ar/124/19/5698/13413/5378
84,Invierno 2024,Comisión de Carrera de Profesorados de Enseñanza Media y Superior,"Discusiones sobre Teoría del Conocimiento, Ecología y Problemática Ambiental (Doctorado)",Comisión del Dr. Folguera,Di Pasquo Federico Martín,5.0,4.9,5.0,5.0,4.9,5.0,4.9,4.9,4.9,4.9,5.0,4.9,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,16,https://visualizador-encuestas-finales.exactas.uba.ar/124/19/5698/13413/4255
85,Invierno 2024,Comisión de Carrera de Profesorados de Enseñanza Media y Superior,"Discusiones sobre Teoría del Conocimiento, Ecología y Problemática Ambiental (Doctorado)",Comisión del Dr. Folguera,Folguera Guillermo,4.8,4.7,5.0,5.0,5.0,5.0,4.9,5.0,4.9,4.9,4.9,4.9,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,16,https://visualizador-encuestas-finales.exactas.uba.ar/124/19/5698/13413/682
86,Invierno 2024,"Departamento de Fisiología, Biología Molecular y Celular",Conceptos de Genética Molecular de Levaduras (Doctorado),Comision Unica,Portela Paula,5.0,5.0,5.0,4.9,4.9,5.0,4.9,4.9,5.0,5.0,4.9,4.9,70.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,70.0,80.0,10,https://visualizador-encuestas-finales.exactas.uba.ar/124/16/5356/13407/176
87,Invierno 2024,"Departamento de Fisiología, Biología Molecular y Celular",Conceptos de Genética Molecular de Levaduras (Doctorado),Comision Unica,Colman Lerner Alejandro Ariel,5.0,5.0,5.0,5.0,5.0,5.0,4.9,5.0,5.0,5.0,5.0,5.0,70.0,80.0,70.0,80.0,80.0,80.0,80.0,70.0,80.0,80.0,70.0,70.0,10,https://visualizador-encuestas-finales.exactas.uba.ar/124/16/5356/13407/1593
88,Invierno 2024,"Departamento de Fisiología, Biología Molecular y Celular",Conceptos de Genética Molecular de Levaduras (Doctorado),Comision Unica,Inda María Carolina,5.0,4.9,5.0,4.9,5.0,5.0,4.9,4.9,5.0,4.9,5.0,4.9,80.0,90.0,90.0,90.0,90.0,90.0,90.0,80.0,90.0,90.0,80.0,80.0,10,https://visualizador-encuestas-finales.exactas.uba.ar/124/16/5356/13407/843
89,Invierno 2024,"Departamento de Fisiología, Biología Molecular y Celular",Conceptos de Genética Molecular de Levaduras (Doctorado),Comision Unica,D'Alessio Cecilia,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,80.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,80.0,90.0,10,https://visualizador-encuestas-finales.exactas.uba.ar/124/16/5356/13407/610
90,2do. Bimestre 2024,Departamento de Ciencias Geológicas,Sedimentología de Campo (Geología),Sedimentología de Campo - 2do bimestre 2024,Kietzmann Diego Alejandro,4.8,4.8,4.9,4.8,4.8,4.8,4.9,4.9,4.8,4.9,4.9,4.8,81.0,81.0,84.0,84.0,77.0,84.0,81.0,81.0,81.0,81.0,77.0,81.0,31,https://visualizador-encuestas-finales.exactas.uba.ar/122/20/2926/13041/1381
91,2do. Bimestre 2024,Departamento de Ciencias Geológicas,Sedimentología de Campo (Geología),Sedimentología de Campo - 2do bimestre 2024,Scasso Roberto Adrian,4.8,4.7,4.7,4.7,4.5,4.5,4.6,4.7,4.5,4.7,4.7,4.7,84.0,84.0,84.0,84.0,84.0,84.0,81.0,84.0,84.0,84.0,77.0,84.0,31,https://visualizador-encuestas-finales.exactas.uba.ar/122/20/2926/13041/1707
92,2do. Bimestre 2024,Departamento de Ciencias Geológicas,Sedimentología de Campo (Geología),Sedimentología de Campo - 2do bimestre 2024,Duperron Maria,4.8,4.8,4.7,4.5,4.6,4.5,4.7,4.6,4.6,4.7,4.7,4.5,71.0,71.0,74.0,71.0,61.0,81.0,74.0,74.0,77.0,71.0,68.0,68.0,31,https://visualizador-encuestas-finales.exactas.uba.ar/122/20/2926/13041/6448
93,2do. Bimestre 2024,Departamento de Ciencias Geológicas,Sedimentología de Campo (Geología),Sedimentología de Campo - 2do bimestre 2024,Kietzmann Diego Alejandro,4.8,4.8,4.9,4.8,4.8,4.8,4.9,4.9,4.8,4.9,4.9,4.8,81.0,81.0,84.0,84.0,77.0,84.0,81.0,81.0,81.0,81.0,77.0,81.0,31,https://visualizador-encuestas-finales.exactas.uba.ar/122/20/2926/13041/1381
94,2do. Bimestre 2024,Departamento de Ciencias Geológicas,Sedimentología de Campo (Geología),Sedimentología de Campo - 2do bimestre 2024,Scasso Roberto Adrian,4.8,4.7,4.7,4.7,4.5,4.5,4.6,4.7,4.5,4.7,4.7,4.7,84.0,84.0,84.0,84.0,84.0,84.0,81.0,84.0,84.0,84.0,77.0,84.0,31,https://visualizador-encuestas-finales.exactas.uba.ar/122/20/2926/13041/1707
95,2do. Bimestre 2024,Departamento de Química Biológica,Genética Molecular Bacteriana II (Biología),GENETICA MOLECULAR BACTERIANA II,Piuri Mariana,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,62.0,75.0,8,https://visualizador-encuestas-finales.exactas.uba.ar/122/11/4718/13225/2172
96,2do. Bimestre 2024,Departamento de Química Biológica,Genética Molecular Bacteriana II (Biología),GENETICA MOLECULAR BACTERIANA II,Zorreguieta Angeles,5.0,4.9,5.0,5.0,4.6,4.4,4.7,5.0,4.6,4.5,4.8,5.0,100.0,100.0,100.0,100.0,100.0,100.0,88.0,100.0,100.0,100.0,100.0,75.0,8,https://visualizador-encuestas-finales.exactas.uba.ar/122/11/4718/13225/1110
97,2do. Bimestre 2024,Departamento de Química Biológica,Genética Molecular Bacteriana II (Biología),GENETICA MOLECULAR BACTERIANA II,Merech Fátima Isabel,4.8,4.8,4.8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,75.0,75.0,75.0,50.0,50.0,50.0,50.0,50.0,62.0,50.0,50.0,50.0,8,https://visualizador-encuestas-finales.exactas.uba.ar/122/11/4718/13225/4767
98,2do. Bimestre 2024,Departamento de Química Biológica,Genética Molecular Bacteriana II (Biología),GENETICA MOLECULAR BACTERIANA II,Raiger Iustman Laura Judith,5.0,5.0,4.8,4.9,4.8,4.8,4.5,4.5,4.8,4.6,4.9,4.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,88.0,88.0,8,https://visualizador-encuestas-finales.exactas.uba.ar/122/11/4718/13225/2776
99,2do. Bimestre 2024,Departamento de Química Biológica,Genética Molecular Bacteriana II (Biología),GENETICA MOLECULAR BACTERIANA II,Tribelli Paula María,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.9,5.0,5.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,88.0,8,https://visualizador-encuestas-finales.exactas.uba.ar/122/11/4718/13225/581
100,2do. Bimestre 2024,Departamento de Química Biológica,Genética Molecular Bacteriana II (Biología),GENETICA MOLECULAR BACTERIANA II,Pautasso María Constanza,5.0,5.0,5.0,5.0,4.9,4.9,4.9,5.0,4.9,4.8,5.0,5.0,100.0,100.0,100.0,100.0,100.0,100.0,88.0,75.0,100.0,100.0,88.0,88.0,8,https://visualizador-encuestas-finales.exactas.uba.ar/122/11/4718/13225/1922
101,2do. Bimestre 2024,Departamento de Química Biológica,Microscopía Óptica y de Fluorescencia 1 (Doctorado),Microscopía Óptica y de Fluorescencia 1,Wetzler Diana Elena,5.0,4.9,4.9,4.8,4.7,4.8,4.7,4.8,4.7,4.8,5.0,5.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,92.0,100.0,92.0,83.0,12,https://visualizador-encuestas-finales.exactas.uba.ar/122/11/3998/12779/618
102,2do. Bimestre 2024,Departamento de Química Biológica,Microscopía Óptica y de Fluorescencia 1 (Doctorado),Microscopía Óptica y de Fluorescencia 1,Levi Valeria,5.0,5.0,4.9,5.0,4.8,4.8,4.8,5.0,4.8,5.0,4.9,5.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0,92.0,12,https://visualizador-encuestas-finales.exactas.uba.ar/122/11/3998/12779/1057
103,2do. Bimestre 2024,Departamento de Química Biológica,Microscopía Óptica y de Fluorescencia 1 (Doctorado),Microscopía Óptica y de Fluorescencia 1,Grecco Hernan Edgardo,5.0,5.0,5.0,5.0,4.9,4.8,4.9,5.0,4.9,5.0,5.0,5.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0,83.0,12,https://visualizador-encuestas-finales.exactas.uba.ar/122/11/3998/12779/2902
104,2do. Bimestre 2024,Departamento de Computación,Aspectos Éticos en Inteligencia Artificial (Computación),A,Rodriguez Ricardo Oscar,5.0,5.0,4.5,4.2,4.0,3.8,4.3,4.4,4.0,4.4,4.6,4.5,85.0,85.0,85.0,81.0,85.0,85.0,62.0,77.0,77.0,77.0,58.0,73.0,26,https://visualizador-encuestas-finales.exactas.uba.ar/122/8/4748/13010/1061
105,2do. Bimestre 2024,Departamento de Computación,Ingeniería de Datos para Aprendizaje Automático - VISIT2024 (Computación),A,Rodriguez Ricardo Oscar,4.4,4.7,4.7,4.7,4.7,4.7,4.7,4.6,4.6,4.7,4.7,4.7,42.0,38.0,38.0,36.0,36.0,36.0,36.0,36.0,38.0,36.0,36.0,36.0,55,https://visualizador-encuestas-finales.exactas.uba.ar/122/8/5662/13228/1061
106,2do. Bimestre 2024,Departamento de Computación,Ingeniería de Datos para Aprendizaje Automático - VISIT2024 (Computación),A,Nahabedian Leandro Ezequiel,4.6,4.7,4.9,4.8,4.7,4.9,4.8,4.8,4.8,4.8,4.9,4.8,89.0,89.0,87.0,89.0,89.0,87.0,87.0,87.0,85.0,85.0,82.0,87.0,55,https://visualizador-encuestas-finales.exactas.uba.ar/122/8/5662/13228/4421
107,2do. Bimestre 2024,Departamento de Computación,Inteligencia Artificial y Ética (Doctorado),A,Rodriguez Ricardo Oscar,5.0,5.0,5.0,4.5,5.0,5.0,5.0,4.5,5.0,5.0,5.0,4.5,100.0,100.0,100.0,100.0,100.0,100.0,50.0,100.0,100.0,100.0,100.0,100.0,2,https://visualizador-encuestas-finales.exactas.uba.ar/122/8/4765/13247/1061
108,2do. Bimestre 2024,Departamento de Computación,Temas de NLP (Computación),A,Cotik Viviana Erica,4.9,4.8,4.7,4.4,4.3,4.7,4.9,4.8,4.6,4.9,4.8,4.7,69.0,69.0,75.0,75.0,75.0,75.0,69.0,75.0,69.0,69.0,69.0,69.0,16,https://visualizador-encuestas-finales.exactas.uba.ar/122/8/5651/13208/999
109,2do. Bimestre 2024,Departamento de Computación,Tópicos de Bioinformática (Computación),A,Garcia Sola Martin Emilio,5.0,5.0,5.0,4.9,4.8,4.9,4.9,5.0,4.9,5.0,5.0,5.0,79.0,79.0,79.0,79.0,79.0,79.0,75.0,79.0,79.0,79.0,75.0,75.0,28,https://visualizador-encuestas-finales.exactas.uba.ar/122/8/5657/13218/4300
110,2do. Bimestre 2024,Departamento de Química Orgánica,Estudio de Mecanismos de Reacciones Orgánicas Paradigmáticas (Doctorado),Curso de Posgrado - Doctorado,Bonesi Sergio Mauricio,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,2,https://visualizador-encuestas-finales.exactas.uba.ar/122/10/4932/12788/1329
111,2do. Bimestre 2024,Departamento de Química Orgánica,Estudio de Mecanismos de Reacciones Orgánicas Paradigmáticas (Doctorado),Curso de Posgrado - Doctorado,Uhrig Maria Laura,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,2,https://visualizador-encuestas-finales.exactas.uba.ar/122/10/4932/12788/838
112,2do. Bimestre 2024,Departamento de Química Orgánica,Estudio de Mecanismos de Reacciones Orgánicas Paradigmáticas (Doctorado),Curso de Posgrado - Doctorado,Cagnoni Alejandro Javier,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,5.0,5.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2,https://visualizador-encuestas-finales.exactas.uba.ar/122/10/4932/12788/15
113,2do. Bimestre 2024,Departamento de Química Orgánica,Estudio de Mecanismos de Reacciones Orgánicas Paradigmáticas (Doctorado),Curso de Posgrado - Doctorado,Dana Alejandro Leonel,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2,https://visualizador-encuestas-finales.exactas.uba.ar/122/10/4932/12788/96
114,2do. Bimestre 2024,Departamento de Química Orgánica,Estudio de Mecanismos de Reacciones Orgánicas Paradigmáticas (Doctorado),Curso de Posgrado - Doctorado,Bonesi Sergio Mauricio,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,2,https://visualizador-encuestas-finales.exactas.uba.ar/122/10/4932/12788/1329
115,2do. Bimestre 2024,Departamento de Química Orgánica,Estudio de Mecanismos de Reacciones Orgánicas Paradigmáticas (Doctorado),Curso de Posgrado - Doctorado,Uhrig Maria Laura,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,2,https://visualizador-encuestas-finales.exactas.uba.ar/122/10/4932/12788/838
116,2do. Bimestre 2024,Departamento de Química Orgánica,Toxicología de Alimentos II (Ciencia y Tecnología de Alimentos),Materia de grado LCTA,Ghiglione Ornela Paola,5.0,5.0,5.0,4.9,5.0,4.9,4.9,4.9,4.9,5.0,5.0,5.0,100.0,100.0,100.0,100.0,62.0,100.0,81.0,88.0,100.0,88.0,81.0,69.0,16,https://visualizador-encuestas-finales.exactas.uba.ar/122/10/4677/12765/5900
117,2do. Bimestre 2024,Departamento de Química Orgánica,Toxicología de Alimentos II (Ciencia y Tecnología de Alimentos),Materia de grado LCTA,Gonzalez Luciana Carla,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.9,4.9,100.0,100.0,100.0,100.0,100.0,100.0,94.0,94.0,100.0,100.0,88.0,100.0,16,https://visualizador-encuestas-finales.exactas.uba.ar/122/10/4677/12765/4429
118,2do. Bimestre 2024,Departamento de Química Orgánica,Toxicología de Alimentos II (Ciencia y Tecnología de Alimentos),Materia de grado LCTA,Santagapita Patricio Román,5.0,5.0,4.9,5.0,4.7,4.8,5.0,5.0,4.9,5.0,5.0,4.9,94.0,94.0,94.0,94.0,94.0,94.0,88.0,88.0,94.0,94.0,94.0,94.0,16,https://visualizador-encuestas-finales.exactas.uba.ar/122/10/4677/12765/3984
